corridor,period,t_min,observed_speed_mph,cbi_congestion_threshold_mph,observed_length_coverage,observed_valid_tmc_count,model_speed_mph,model_length_coverage,model_source_sample_count,cube_qvdf_speed_mph,cube_qvdf_length_coverage,cube_qvdf_source_sample_count,clock_time,speed_error_mph,cube_speed_error_mph,taplite_cube_speed_error_mph,absolute_percentage_error_pct,observed_congested,model_congested,cube_congested
I95I495_EB,AM,375,63.891301,47.190278,1.000000,4.000000,64.591018,1.000000,3.000000,63.972063,1.000000,3.000000,06:15,0.699717,0.080762,0.618954,1.095167,False,False,False
I95I495_EB,AM,390,62.733831,47.190278,1.000000,4.000000,64.248408,1.000000,3.000000,61.542804,1.000000,3.000000,06:30,1.514577,-1.191027,2.705604,2.414291,False,False,False
I95I495_EB,AM,405,60.957770,47.190278,1.000000,4.000000,63.771288,1.000000,3.000000,55.175217,1.000000,3.000000,06:45,2.813518,-5.782554,8.596071,4.615519,False,False,False
I95I495_EB,AM,420,60.118799,47.190278,1.000000,4.000000,63.197759,1.000000,3.000000,42.160910,1.000000,3.000000,07:00,3.078959,-17.957890,21.036849,5.121458,False,False,True
I95I495_EB,AM,435,58.433079,47.190278,1.000000,4.000000,62.565993,1.000000,3.000000,31.544746,1.000000,3.000000,07:15,4.132914,-26.888333,31.021247,7.072901,False,False,True
I95I495_EB,AM,450,54.192914,47.190278,0.905437,3.000000,61.914287,1.000000,3.000000,29.784092,1.000000,3.000000,07:30,7.721373,-24.408822,32.130194,14.247938,False,False,True
I95I495_EB,AM,465,54.051855,47.190278,0.905437,3.000000,61.281094,1.000000,3.000000,37.604359,1.000000,3.000000,07:45,7.229240,-16.447496,23.676736,13.374638,False,False,True
I95I495_EB,AM,480,54.268894,47.190278,1.000000,4.000000,60.705048,1.000000,3.000000,50.026093,1.000000,3.000000,08:00,6.436154,-4.242801,10.678956,11.859748,False,False,False
I95I495_EB,AM,495,54.169743,47.190278,1.000000,4.000000,60.224943,1.000000,3.000000,57.434776,1.000000,3.000000,08:15,6.055200,3.265033,2.790166,11.178195,False,False,False
I95I495_EB,AM,510,57.339255,47.190278,1.000000,4.000000,59.879689,1.000000,3.000000,59.336564,1.000000,3.000000,08:30,2.540433,1.997308,0.543125,4.430531,False,False,False
I95I495_EB,AM,525,59.410384,47.190278,1.000000,4.000000,59.708709,1.000000,3.000000,59.703486,1.000000,3.000000,08:45,0.298325,0.293103,0.005223,0.502144,False,False,False
I95I495_WB,AM,360,62.935953,47.664914,1.000000,3.000000,61.418382,1.000000,3.000000,61.308868,1.000000,3.000000,06:00,-1.517571,-1.627085,0.109514,2.411294,False,False,False
I95I495_WB,AM,375,61.871869,47.664914,1.000000,3.000000,61.435777,1.000000,3.000000,59.713096,1.000000,3.000000,06:15,-0.436092,-2.158774,1.722681,0.704831,False,False,False
I95I495_WB,AM,390,61.345519,47.664914,1.000000,3.000000,61.470767,1.000000,3.000000,54.257466,1.000000,3.000000,06:30,0.125249,-7.088052,7.213301,0.204169,False,False,False
I95I495_WB,AM,405,59.885684,47.664914,1.000000,3.000000,61.519341,1.000000,3.000000,44.046481,1.000000,3.000000,06:45,1.633658,-15.839202,17.472860,2.727961,False,False,True
I95I495_WB,AM,420,58.731457,47.664914,1.000000,3.000000,61.577493,1.000000,3.000000,32.867444,1.000000,3.000000,07:00,2.846037,-25.864012,28.710049,4.845847,False,False,True
I95I495_WB,AM,435,57.621974,47.664914,1.000000,3.000000,61.641249,1.000000,3.000000,24.949963,1.000000,3.000000,07:15,4.019275,-32.672010,36.691285,6.975247,False,False,True
I95I495_WB,AM,450,57.467677,47.664914,1.000000,3.000000,61.706684,1.000000,3.000000,23.726323,1.000000,3.000000,07:30,4.239006,-33.741355,37.980361,7.376331,False,False,True
I95I495_WB,AM,465,57.125777,47.664914,1.000000,3.000000,61.769934,1.000000,3.000000,30.266510,1.000000,3.000000,07:45,4.644157,-26.859267,31.503424,8.129704,False,False,True
I95I495_WB,AM,480,58.523314,47.664914,1.000000,3.000000,61.827196,1.000000,3.000000,41.438556,1.000000,3.000000,08:00,3.303882,-17.084758,20.388640,5.645412,False,False,True
I95I495_WB,AM,495,59.964723,47.664914,1.000000,3.000000,61.874717,1.000000,3.000000,52.726722,1.000000,3.000000,08:15,1.909993,-7.238001,9.147994,3.185195,False,False,False
I95I495_WB,AM,510,61.746972,47.664914,1.000000,3.000000,61.908774,1.000000,3.000000,59.623988,1.000000,3.000000,08:30,0.161802,-2.122984,2.284786,0.262040,False,False,False
I95I495_WB,AM,525,62.441539,47.664914,1.000000,3.000000,61.925640,1.000000,3.000000,61.764368,1.000000,3.000000,08:45,-0.515900,-0.677172,0.161272,0.826212,False,False,False
I95_NB,AM,360,54.598862,48.657085,1.000000,25.000000,54.377883,1.000000,3.000000,54.434163,1.000000,3.000000,06:00,-0.220980,-0.164699,-0.056280,0.404733,False,False,False
I95_NB,AM,375,50.316409,48.657085,1.000000,25.000000,53.325545,1.000000,3.000000,53.259880,1.000000,3.000000,06:15,3.009137,2.943472,0.065665,5.980429,False,False,False
I95_NB,AM,390,47.084411,48.657085,0.978755,24.000000,51.667770,1.000000,3.000000,50.310107,1.000000,3.000000,06:30,4.583359,3.225696,1.357663,9.734344,True,False,False
I95_NB,AM,405,46.712623,48.657085,0.978755,24.000000,50.136288,1.000000,3.000000,44.933005,1.000000,3.000000,06:45,3.423664,-1.779619,5.203283,7.329206,True,False,True
I95_NB,AM,420,46.073852,48.657085,1.000000,25.000000,48.981834,1.000000,3.000000,37.973770,1.000000,3.000000,07:00,2.907982,-8.100082,11.008064,6.311566,True,False,True
I95_NB,AM,435,45.995194,48.657085,0.989434,24.000000,48.551926,1.000000,3.000000,32.214646,1.000000,3.000000,07:15,2.556732,-13.780548,16.337280,5.558694,True,True,True
I95_NB,AM,450,46.044225,48.657085,0.989434,24.000000,49.202382,1.000000,3.000000,31.519977,1.000000,3.000000,07:30,3.158156,-14.524248,17.682405,6.858963,True,False,True
I95_NB,AM,465,46.905146,48.657085,1.000000,25.000000,51.139574,1.000000,3.000000,37.428596,1.000000,3.000000,07:45,4.234428,-9.476550,13.710978,9.027641,True,False,True
I95_NB,AM,480,49.623540,48.657085,1.000000,25.000000,53.549198,1.000000,3.000000,45.733375,1.000000,3.000000,08:00,3.925658,-3.890164,7.815823,7.910880,False,False,True
I95_NB,AM,495,51.353096,48.657085,1.000000,25.000000,55.516482,1.000000,3.000000,52.649656,1.000000,3.000000,08:15,4.163386,1.296560,2.866826,8.107372,False,False,False
I95_NB,AM,510,52.667683,48.657085,1.000000,25.000000,56.557303,1.000000,3.000000,56.118486,1.000000,3.000000,08:30,3.889620,3.450802,0.438817,7.385212,False,False,False
I95_NB,AM,525,54.499237,48.657085,0.984117,24.000000,56.846053,1.000000,3.000000,56.860252,1.000000,3.000000,08:45,2.346816,2.361015,-0.014199,4.306145,False,False,False
I95_SB,AM,360,66.610885,48.168948,1.000000,24.000000,66.629298,1.000000,3.000000,66.604321,1.000000,3.000000,06:00,0.018413,-0.006563,0.024976,0.027643,False,False,False
I95_SB,AM,375,65.878052,48.168948,1.000000,24.000000,66.528814,1.000000,3.000000,65.420299,1.000000,3.000000,06:15,0.650762,-0.457753,1.108515,0.987828,False,False,False
I95_SB,AM,390,64.964255,48.168948,1.000000,24.000000,66.323188,1.000000,3.000000,60.900318,1.000000,3.000000,06:30,1.358933,-4.063937,5.422869,2.091816,False,False,False
I95_SB,AM,405,64.665176,48.168948,1.000000,24.000000,66.029380,1.000000,3.000000,50.446176,1.000000,3.000000,06:45,1.364204,-14.219000,15.583205,2.109643,False,False,False
I95_SB,AM,420,64.423106,48.168948,1.000000,24.000000,65.663468,1.000000,3.000000,37.753752,1.000000,3.000000,07:00,1.240362,-26.669353,27.909716,1.925338,False,False,True
I95_SB,AM,435,63.782798,48.168948,1.000000,24.000000,65.242023,1.000000,3.000000,28.591050,1.000000,3.000000,07:15,1.459224,-35.191748,36.650973,2.287802,False,False,True
I95_SB,AM,450,62.301061,48.168948,1.000000,24.000000,64.783653,1.000000,3.000000,27.121495,1.000000,3.000000,07:30,2.482591,-35.179566,37.662158,3.984830,False,False,True
I95_SB,AM,465,61.397810,48.168948,0.914419,23.000000,64.310911,1.000000,3.000000,34.260531,1.000000,3.000000,07:45,2.913102,-27.137278,30.050380,4.744635,False,False,True
I95_SB,AM,480,63.004873,48.168948,0.876690,21.000000,63.852595,1.000000,3.000000,46.153396,1.000000,3.000000,08:00,0.847722,-16.851476,17.699198,1.345487,False,False,True
I95_SB,AM,495,62.979734,48.168948,0.962271,22.000000,63.445930,1.000000,3.000000,57.049825,1.000000,3.000000,08:15,0.466196,-5.929909,6.396105,0.740231,False,False,False
I95_SB,AM,510,61.818405,48.168948,0.948312,22.000000,63.137174,1.000000,3.000000,61.985645,1.000000,3.000000,08:30,1.318769,0.167240,1.151529,2.133295,False,False,False
I95_SB,AM,525,61.866469,48.168948,0.948312,22.000000,62.978370,1.000000,3.000000,62.946876,1.000000,3.000000,08:45,1.111900,1.080407,0.031493,1.797258,False,False,False
SHELLHORNRD_EB,AM,360,41.487075,31.500000,1.000000,2.000000,40.152895,1.000000,3.000000,39.958979,1.000000,3.000000,06:00,-1.334181,-1.528097,0.193916,3.215895,False,False,False
SHELLHORNRD_EB,AM,375,42.354856,31.500000,1.000000,2.000000,40.100585,1.000000,3.000000,38.356954,1.000000,3.000000,06:15,-2.254270,-3.997902,1.743631,5.322342,False,False,False
SHELLHORNRD_EB,AM,390,41.761284,31.500000,1.000000,2.000000,39.994832,1.000000,3.000000,35.460177,1.000000,3.000000,06:30,-1.766452,-6.301106,4.534655,4.229879,False,False,False
SHELLHORNRD_EB,AM,405,39.973450,31.500000,1.000000,2.000000,39.846819,1.000000,3.000000,32.032270,1.000000,3.000000,06:45,-0.126631,-7.941181,7.814549,0.316788,False,False,False
SHELLHORNRD_EB,AM,420,39.411825,31.500000,1.000000,2.000000,39.667746,1.000000,3.000000,28.845217,1.000000,3.000000,07:00,0.255922,-10.566608,10.822529,0.649352,False,False,True
SHELLHORNRD_EB,AM,435,40.469443,31.500000,1.000000,2.000000,39.469018,1.000000,3.000000,26.688448,1.000000,3.000000,07:15,-1.000426,-13.780995,12.780570,2.472052,False,False,True
SHELLHORNRD_EB,AM,450,40.303201,31.500000,1.000000,2.000000,39.262378,1.000000,3.000000,23.914794,1.000000,3.000000,07:30,-1.040823,-16.388407,15.347584,2.582481,False,False,True
SHELLHORNRD_EB,AM,465,38.357377,31.500000,1.000000,2.000000,39.059997,1.000000,3.000000,27.921945,1.000000,3.000000,07:45,0.702620,-10.435432,11.138052,1.831773,False,False,True
SHELLHORNRD_EB,AM,480,38.839620,31.500000,1.000000,2.000000,38.874485,1.000000,3.000000,30.738158,1.000000,3.000000,08:00,0.034865,-8.101462,8.136327,0.089766,False,False,True
SHELLHORNRD_EB,AM,495,39.089505,31.500000,1.000000,2.000000,38.718844,1.000000,3.000000,33.958455,1.000000,3.000000,08:15,-0.370661,-5.131050,4.760389,0.948236,False,False,False
SHELLHORNRD_EB,AM,510,40.064067,31.500000,1.000000,2.000000,38.606339,1.000000,3.000000,36.765216,1.000000,3.000000,08:30,-1.457728,-3.298852,1.841124,3.638493,False,False,False
SHELLHORNRD_EB,AM,525,40.803102,31.500000,1.000000,2.000000,38.550307,1.000000,3.000000,38.344754,1.000000,3.000000,08:45,-2.252794,-2.458348,0.205554,5.521135,False,False,False
SHELLHORNRD_WB,AM,360,38.544557,31.500000,1.000000,3.000000,38.421728,1.000000,3.000000,38.299762,1.000000,3.000000,06:00,-0.122829,-0.244796,0.121967,0.318667,False,False,False
SHELLHORNRD_WB,AM,375,,31.500000,0.342988,2.000000,38.420629,1.000000,3.000000,37.300051,1.000000,3.000000,06:15,,,1.120578,,,False,False
SHELLHORNRD_WB,AM,390,,31.500000,0.342988,2.000000,38.418353,1.000000,3.000000,35.422861,1.000000,3.000000,06:30,,,2.995491,,,False,False
SHELLHORNRD_WB,AM,405,38.031373,31.500000,1.000000,3.000000,38.415049,1.000000,3.000000,33.157018,1.000000,3.000000,06:45,0.383676,-4.874355,5.258031,1.008841,False,False,False
SHELLHORNRD_WB,AM,420,37.153732,31.500000,1.000000,3.000000,38.410871,1.000000,3.000000,30.807056,1.000000,3.000000,07:00,1.257139,-6.346676,7.603814,3.383614,False,False,True
SHELLHORNRD_WB,AM,435,36.179944,31.500000,1.000000,3.000000,38.406005,1.000000,3.000000,28.789298,1.000000,3.000000,07:15,2.226061,-7.390646,9.616708,6.152750,False,False,True
SHELLHORNRD_WB,AM,450,35.629773,31.500000,1.000000,3.000000,38.400698,1.000000,3.000000,26.011998,1.000000,3.000000,07:30,2.770925,-9.617775,12.388699,7.776992,False,False,True
SHELLHORNRD_WB,AM,465,,31.500000,0.730248,2.000000,38.395260,1.000000,3.000000,30.163033,1.000000,3.000000,07:45,,,8.232227,,,False,True
SHELLHORNRD_WB,AM,480,,31.500000,0.730248,2.000000,38.390071,1.000000,3.000000,32.687493,1.000000,3.000000,08:00,,,5.702579,,,False,False
SHELLHORNRD_WB,AM,495,35.938829,31.500000,1.000000,3.000000,38.385571,1.000000,3.000000,35.096266,1.000000,3.000000,08:15,2.446742,-0.842563,3.289305,6.808075,False,False,False
SHELLHORNRD_WB,AM,510,37.485385,31.500000,1.000000,3.000000,38.382237,1.000000,3.000000,37.140609,1.000000,3.000000,08:30,0.896851,-0.344777,1.241628,2.392536,False,False,False
SHELLHORNRD_WB,AM,525,38.604187,31.500000,1.000000,3.000000,38.380446,1.000000,3.000000,38.245166,1.000000,3.000000,08:45,-0.223741,-0.359021,0.135280,0.579577,False,False,False
US15_NB,AM,360,47.363938,36.291347,1.000000,15.000000,47.457574,1.000000,3.000000,47.519320,1.000000,3.000000,06:00,0.093637,0.155382,-0.061745,0.197696,False,False,False
US15_NB,AM,375,46.368049,36.291347,1.000000,15.000000,47.311465,1.000000,3.000000,47.419520,1.000000,3.000000,06:15,0.943416,1.051472,-0.108055,2.034626,False,False,False
US15_NB,AM,390,45.238560,36.291347,1.000000,15.000000,47.015947,1.000000,3.000000,46.460938,1.000000,3.000000,06:30,1.777387,1.222379,0.555009,3.928921,False,False,False
US15_NB,AM,405,44.062181,36.291347,1.000000,15.000000,46.602036,1.000000,3.000000,43.805851,1.000000,3.000000,06:45,2.539855,-0.256331,2.796185,5.764251,False,False,False
US15_NB,AM,420,42.784137,36.291347,1.000000,15.000000,46.100771,1.000000,3.000000,39.068233,1.000000,3.000000,07:00,3.316634,-3.715904,7.032537,7.752017,False,False,False
US15_NB,AM,435,41.945170,36.291347,1.000000,15.000000,45.543805,1.000000,3.000000,34.338674,1.000000,3.000000,07:15,3.598635,-7.606496,11.205131,8.579379,False,False,True
US15_NB,AM,450,41.974095,36.291347,1.000000,15.000000,44.963855,1.000000,3.000000,33.211862,1.000000,3.000000,07:30,2.989760,-8.762233,11.751994,7.122871,False,False,True
US15_NB,AM,465,41.864429,36.291347,0.884317,14.000000,44.394990,1.000000,3.000000,36.844170,1.000000,3.000000,07:45,2.530562,-5.020259,7.550821,6.044658,False,False,False
US15_NB,AM,480,42.264222,36.291347,0.884317,14.000000,43.872730,1.000000,3.000000,41.019246,1.000000,3.000000,08:00,1.608509,-1.244975,2.853484,3.805840,False,False,False
US15_NB,AM,495,42.021156,36.291347,1.000000,15.000000,43.433924,1.000000,3.000000,43.179384,1.000000,3.000000,08:15,1.412768,1.158228,0.254541,3.362040,False,False,False
US15_NB,AM,510,42.133485,36.291347,1.000000,15.000000,43.116348,1.000000,3.000000,43.426539,1.000000,3.000000,08:30,0.982864,1.293054,-0.310191,2.332737,False,False,False
US15_NB,AM,525,42.319295,36.291347,1.000000,15.000000,42.958660,1.000000,3.000000,43.041473,1.000000,3.000000,08:45,0.639365,0.722178,-0.082813,1.510811,False,False,False
US15_SB,AM,360,46.189055,36.040044,1.000000,15.000000,46.122618,1.000000,3.000000,46.184245,1.000000,3.000000,06:00,-0.066437,-0.004810,-0.061627,0.143837,False,False,False
US15_SB,AM,375,44.613063,36.040044,1.000000,15.000000,45.987069,1.000000,3.000000,46.267852,1.000000,3.000000,06:15,1.374005,1.654789,-0.280783,3.079828,False,False,False
US15_SB,AM,390,45.502158,36.040044,0.886529,14.000000,45.681017,1.000000,3.000000,45.680154,1.000000,3.000000,06:30,0.178859,0.177996,0.000863,0.393077,False,False,False
US15_SB,AM,405,43.917109,36.040044,0.886529,14.000000,45.179897,1.000000,3.000000,44.014091,1.000000,3.000000,06:45,1.262788,0.096981,1.165806,2.875389,False,False,False
US15_SB,AM,420,40.207722,36.040044,1.000000,15.000000,44.431204,1.000000,3.000000,40.292438,1.000000,3.000000,07:00,4.223482,0.084715,4.138767,10.504157,False,False,False
US15_SB,AM,435,40.100663,36.040044,1.000000,15.000000,43.331807,1.000000,3.000000,35.360274,1.000000,3.000000,07:15,3.231144,-4.740389,7.971533,8.057583,False,False,True
US15_SB,AM,450,39.428620,36.040044,0.993174,14.000000,42.259094,1.000000,3.000000,33.748511,1.000000,3.000000,07:30,2.830474,-5.680109,8.510584,7.178730,False,False,True
US15_SB,AM,465,39.019792,36.040044,0.993174,14.000000,41.862469,1.000000,3.000000,37.395985,1.000000,3.000000,07:45,2.842677,-1.623807,4.466484,7.285218,False,False,False
US15_SB,AM,480,44.138571,36.040044,0.883980,14.000000,41.556808,1.000000,3.000000,40.589106,1.000000,3.000000,08:00,-2.581763,-3.549465,0.967702,5.849222,False,False,False
US15_SB,AM,495,44.308665,36.040044,0.883980,14.000000,41.172681,1.000000,3.000000,41.472714,1.000000,3.000000,08:15,-3.135984,-2.835951,-0.300034,7.077587,False,False,False
US15_SB,AM,510,39.083943,36.040044,0.979585,14.000000,40.814864,1.000000,3.000000,41.210832,1.000000,3.000000,08:30,1.730921,2.126890,-0.395968,4.428727,False,False,False
US15_SB,AM,525,39.591595,36.040044,0.972759,13.000000,40.605533,1.000000,3.000000,40.678025,1.000000,3.000000,08:45,1.013938,1.086430,-0.072492,2.560994,False,False,False
US1_NB,AM,360,36.059002,32.530652,0.940259,36.000000,36.945896,1.000000,3.000000,37.029806,1.000000,3.000000,06:00,0.886895,0.970805,-0.083910,2.459565,False,False,False
US1_NB,AM,375,35.533057,32.530652,1.000000,37.000000,36.770206,1.000000,3.000000,37.137305,1.000000,3.000000,06:15,1.237148,1.604247,-0.367099,3.481683,False,False,False
US1_NB,AM,390,33.999936,32.530652,1.000000,37.000000,36.391882,1.000000,3.000000,36.665311,1.000000,3.000000,06:30,2.391946,2.665375,-0.273429,7.035148,False,False,False
US1_NB,AM,405,32.736574,32.530652,1.000000,37.000000,35.817279,1.000000,3.000000,35.118343,1.000000,3.000000,06:45,3.080705,2.381769,0.698936,9.410591,False,False,False
US1_NB,AM,420,31.762375,32.530652,0.935933,36.000000,35.096792,1.000000,3.000000,32.490918,1.000000,3.000000,07:00,3.334417,0.728543,2.605874,10.498008,True,False,True
US1_NB,AM,435,30.899271,32.530652,0.928961,35.000000,34.330216,1.000000,3.000000,29.711799,1.000000,3.000000,07:15,3.430946,-1.187472,4.618417,11.103646,True,False,True
US1_NB,AM,450,30.160970,32.530652,0.993029,36.000000,33.624559,1.000000,3.000000,28.947211,1.000000,3.000000,07:30,3.463590,-1.213759,4.677349,11.483681,True,False,True
US1_NB,AM,465,29.276188,32.530652,0.865948,34.000000,33.075029,1.000000,3.000000,30.181113,1.000000,3.000000,07:45,3.798841,0.904925,2.893916,12.975873,True,False,True
US1_NB,AM,480,29.367830,32.530652,0.801881,33.000000,32.562270,1.000000,3.000000,31.651154,1.000000,3.000000,08:00,3.194439,2.283324,0.911116,10.877342,True,False,True
US1_NB,AM,495,30.340514,32.530652,0.935933,36.000000,32.137616,1.000000,3.000000,32.257256,1.000000,3.000000,08:15,1.797102,1.916742,-0.119640,5.923110,True,True,True
US1_NB,AM,510,30.634281,32.530652,0.925437,36.000000,31.960971,1.000000,3.000000,32.154024,1.000000,3.000000,08:30,1.326689,1.519742,-0.193053,4.330734,True,True,True
US1_NB,AM,525,31.163927,32.530652,0.925437,36.000000,31.971479,1.000000,3.000000,31.946791,1.000000,3.000000,08:45,0.807552,0.782864,0.024688,2.591304,True,True,True
US1_SB,AM,360,36.044717,32.505567,1.000000,31.000000,36.111997,1.000000,3.000000,36.265748,1.000000,3.000000,06:00,0.067280,0.221031,-0.153752,0.186656,False,False,False
US1_SB,AM,375,35.916954,32.505567,1.000000,31.000000,36.003178,1.000000,3.000000,36.850411,1.000000,3.000000,06:15,0.086224,0.933457,-0.847233,0.240064,False,False,False
US1_SB,AM,390,35.322718,32.505567,1.000000,31.000000,35.782380,1.000000,3.000000,37.115941,1.000000,3.000000,06:30,0.459662,1.793223,-1.333561,1.301321,False,False,False
US1_SB,AM,405,34.728997,32.505567,1.000000,31.000000,35.471491,1.000000,3.000000,36.328104,1.000000,3.000000,06:45,0.742494,1.599107,-0.856613,2.137965,False,False,False
US1_SB,AM,420,33.846484,32.505567,1.000000,31.000000,35.092291,1.000000,3.000000,33.957291,1.000000,3.000000,07:00,1.245807,0.110807,1.135000,3.680757,False,False,False
