corridor,tmc_code,period,direction,road_order,period_hours,common_threshold_mph,observed_same_threshold_p_hours,cbi_qvdf_same_threshold_p_hours,taplite_same_threshold_p_hours,taplite_kernel_p_hours,taplite_kernel_doc,taplite_period_volume,gmns_link_count,cbi_qvdf_minus_taplite_profile_p_hours,cbi_qvdf_vs_taplite_profile_abs_error_hours,cbi_selected_episode_count,cbi_selected_episode_p_hours,cbi_selected_episode_doc,cbi_selected_episode_demand_veh_per_lane,cbi_capacity_reference_hours,cbi_capacity_volume_veh_per_lane,cbi_selected_p_minus_qvdf_profile_p_hours,taplite_kernel_p_minus_profile_p_hours,cbi_doc_minus_taplite_doc,same_profile_duration_within_15_min
I66_WB,110+04179,MD,WESTBOUND,35.000000,6.000000,46.647650,0.000000,0.000000,6.000000,0.000000,0.703725,15855.386500,3.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
I66_WB,110+04179,PM,WESTBOUND,35.000000,4.000000,46.647650,0.000000,0.000000,4.000000,0.000000,1.240133,13666.470900,3.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I66_WB,110+04180,AM,WESTBOUND,37.000000,3.000000,47.323500,0.000000,0.000000,0.000000,0.000000,0.336200,7665.752500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04180,MD,WESTBOUND,37.000000,6.000000,47.323500,0.000000,0.000000,0.000000,0.000000,0.333400,15202.471800,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04180,PM,WESTBOUND,37.000000,4.000000,47.323500,0.000000,0.000000,0.000000,0.000000,0.411700,12515.821700,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04181,AM,WESTBOUND,39.000000,3.000000,48.139350,0.000000,0.000000,0.000000,0.000000,0.588302,7665.752500,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04181,MD,WESTBOUND,39.000000,6.000000,48.139350,0.000000,0.000000,6.000000,0.000000,0.504047,15202.471800,2.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
I66_WB,110+04181,PM,WESTBOUND,39.000000,4.000000,48.139350,0.000000,0.000000,4.000000,0.000000,1.071307,12515.821700,2.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I66_WB,110+04182,AM,WESTBOUND,41.000000,3.000000,47.264000,0.000000,0.000000,0.000000,0.000000,0.416471,8205.675800,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04182,MD,WESTBOUND,41.000000,6.000000,47.264000,0.000000,0.000000,2.250000,0.000000,0.396826,17467.363400,2.000000,-2.250000,2.250000,,,,,,,,-2.250000,,False
I66_WB,110+04182,PM,WESTBOUND,41.000000,4.000000,47.264000,3.250000,3.750000,3.500000,5.845761,1.211397,13215.803900,2.000000,0.250000,0.250000,1.000000,3.750000,0.847226,6777.806994,4.000000,8000.000000,0.000000,2.345761,-0.364171,True
I66_WB,110+04183,AM,WESTBOUND,43.000000,3.000000,47.310550,0.000000,0.000000,0.000000,0.000000,0.264700,2025.369700,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04183,MD,WESTBOUND,43.000000,6.000000,47.310550,0.750000,3.250000,3.250000,0.000000,0.640950,8755.287900,3.000000,0.000000,0.000000,,,,,,,,-3.250000,,True
I66_WB,110+04183,PM,WESTBOUND,43.000000,4.000000,47.310550,4.000000,4.000000,4.000000,4.229218,0.930300,3721.004300,3.000000,0.000000,0.000000,1.000000,5.750000,1.063129,8505.028374,4.000000,8000.000000,1.750000,0.229218,0.132829,True
I66_WB,110+04184,AM,WESTBOUND,45.000000,3.000000,48.225975,0.000000,0.000000,0.000000,0.000000,0.341199,1978.893831,6.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04184,MD,WESTBOUND,45.000000,6.000000,48.225975,0.000000,0.000000,0.000000,0.000000,0.846832,8390.310618,6.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04184,PM,WESTBOUND,45.000000,4.000000,48.225975,3.750000,3.750000,2.750000,4.125357,0.908164,3632.481485,6.000000,1.000000,1.000000,1.000000,4.500000,1.052837,8422.698263,4.000000,8000.000000,0.750000,1.375357,0.144673,False
I66_WB,110+04185,AM,WESTBOUND,47.000000,3.000000,48.545000,0.000000,0.000000,0.000000,0.000000,0.132975,838.018064,4.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04185,MD,WESTBOUND,47.000000,6.000000,48.545000,0.000000,0.000000,0.000000,0.000000,0.273960,3119.466832,4.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04185,PM,WESTBOUND,47.000000,4.000000,48.545000,0.000000,0.000000,0.000000,0.000000,0.415843,2262.313167,4.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04186,AM,WESTBOUND,49.000000,3.000000,47.159000,0.000000,0.000000,0.000000,0.000000,0.322077,1816.660898,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04186,MD,WESTBOUND,49.000000,6.000000,47.159000,0.000000,0.000000,0.000000,0.000000,0.598602,5735.784416,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04186,PM,WESTBOUND,49.000000,4.000000,47.159000,0.000000,0.000000,4.000000,0.000000,1.355619,5455.883853,3.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I66_WB,110+04187,AM,WESTBOUND,51.000000,3.000000,48.479200,0.000000,0.000000,0.000000,0.000000,0.112945,921.113200,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04187,MD,WESTBOUND,51.000000,6.000000,48.479200,0.000000,0.000000,0.000000,0.000000,0.193411,2852.160100,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110+04187,PM,WESTBOUND,51.000000,4.000000,48.479200,0.000000,0.000000,0.000000,0.000000,0.529879,3778.797600,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58625,AM,WESTBOUND,22.000000,3.000000,50.064000,0.000000,0.000000,0.000000,0.000000,0.470706,5937.894300,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58625,MD,WESTBOUND,22.000000,6.000000,50.064000,0.000000,0.000000,0.000000,0.000000,0.672600,14659.843000,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58625,PM,WESTBOUND,22.000000,4.000000,50.064000,0.000000,0.000000,4.000000,0.000000,1.317844,12468.119000,3.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I66_WB,110-58626,AM,WESTBOUND,20.000000,3.000000,51.100000,0.000000,0.000000,0.000000,0.000000,0.400356,5617.190500,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58626,MD,WESTBOUND,20.000000,6.000000,51.100000,0.000000,0.000000,0.000000,0.000000,0.521812,13644.773300,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58626,PM,WESTBOUND,20.000000,4.000000,51.100000,0.000000,0.000000,0.000000,0.000000,0.777441,10682.640200,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58627,AM,WESTBOUND,18.000000,3.000000,50.442000,0.000000,0.000000,0.000000,0.000000,0.579487,6054.587380,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58627,MD,WESTBOUND,18.000000,6.000000,50.442000,0.000000,0.000000,0.000000,0.000000,0.647865,13498.149173,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58627,PM,WESTBOUND,18.000000,4.000000,50.442000,0.000000,0.000000,4.000000,0.000000,0.854284,10290.013723,3.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I66_WB,110-58628,AM,WESTBOUND,16.000000,3.000000,50.686300,0.000000,0.000000,3.000000,0.000000,0.800504,7355.161930,10.000000,-3.000000,3.000000,,,,,,,,-3.000000,,False
I66_WB,110-58628,MD,WESTBOUND,16.000000,6.000000,50.686300,0.000000,0.000000,6.000000,0.000000,0.685513,12166.145552,10.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
I66_WB,110-58628,PM,WESTBOUND,16.000000,4.000000,50.686300,0.000000,0.000000,4.000000,0.000000,1.407739,11111.769275,10.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I66_WB,110-58629,AM,WESTBOUND,14.000000,3.000000,49.924000,0.000000,0.000000,0.000000,0.000000,0.301614,6060.687422,6.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58629,MD,WESTBOUND,14.000000,6.000000,49.924000,0.000000,0.000000,0.000000,0.000000,0.341791,14275.687888,6.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58629,PM,WESTBOUND,14.000000,4.000000,49.924000,0.000000,0.000000,3.500000,1.099998,0.715164,11610.924291,6.000000,-3.500000,3.500000,,,,,,,,-2.400002,,False
I66_WB,110-58630,AM,WESTBOUND,12.000000,3.000000,50.722000,0.000000,0.000000,0.000000,0.000000,0.200667,2024.778700,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58630,MD,WESTBOUND,12.000000,6.000000,50.722000,0.000000,0.000000,0.000000,0.000000,0.465133,8914.420100,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58630,PM,WESTBOUND,12.000000,4.000000,50.722000,0.000000,0.000000,0.000000,0.000000,0.591267,6306.470000,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58631,AM,WESTBOUND,10.000000,3.000000,50.253000,0.000000,0.000000,0.000000,0.000000,0.267100,3205.036500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58631,MD,WESTBOUND,10.000000,6.000000,50.253000,0.000000,0.000000,0.000000,0.000000,0.499800,11995.312200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58631,PM,WESTBOUND,10.000000,4.000000,50.253000,0.000000,0.000000,0.000000,0.000000,0.235400,3767.160100,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58632,AM,WESTBOUND,8.000000,3.000000,50.031275,0.000000,0.000000,0.000000,0.000000,0.436750,3341.692500,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58632,MD,WESTBOUND,8.000000,6.000000,50.031275,0.000000,0.000000,0.000000,0.000000,0.945100,12909.809300,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58632,PM,WESTBOUND,8.000000,4.000000,50.031275,0.000000,0.000000,0.000000,0.000000,0.597250,3822.518400,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58633,AM,WESTBOUND,6.000000,3.000000,49.820400,0.000000,0.000000,0.000000,0.000000,0.351122,2754.793604,4.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58633,MD,WESTBOUND,6.000000,6.000000,49.820400,0.000000,0.000000,0.000000,0.000000,0.857450,11929.364971,4.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58633,PM,WESTBOUND,6.000000,4.000000,49.820400,0.000000,0.000000,0.000000,0.000000,0.354029,2372.104161,4.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58634,AM,WESTBOUND,4.000000,3.000000,49.843150,0.000000,0.000000,0.000000,0.000000,0.241637,2194.746811,5.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58634,MD,WESTBOUND,4.000000,6.000000,49.843150,0.000000,0.000000,2.500000,0.000000,0.624865,10484.718928,5.000000,-2.500000,2.500000,,,,,,,,-2.500000,,False
I66_WB,110-58634,PM,WESTBOUND,4.000000,4.000000,49.843150,0.000000,0.000000,3.000000,1.450407,0.377970,2177.178183,5.000000,-3.000000,3.000000,,,,,,,,-1.549593,,False
I66_WB,110-58635,AM,WESTBOUND,2.000000,3.000000,47.331200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58635,MD,WESTBOUND,2.000000,6.000000,47.331200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110-58635,PM,WESTBOUND,2.000000,4.000000,47.331200,0.000000,0.000000,0.000000,0.000000,0.093400,1494.510500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58625,AM,WESTBOUND,23.000000,3.000000,50.141000,0.000000,0.000000,0.000000,0.000000,0.374254,3184.135839,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58625,MD,WESTBOUND,23.000000,6.000000,50.141000,0.000000,0.000000,0.000000,0.000000,0.382106,6331.893248,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58625,PM,WESTBOUND,23.000000,4.000000,50.141000,0.000000,0.000000,4.000000,0.000000,0.668679,5819.265769,2.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I66_WB,110N58626,AM,WESTBOUND,21.000000,3.000000,50.400000,0.000000,0.000000,0.000000,0.000000,0.290000,5220.313900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58626,MD,WESTBOUND,21.000000,6.000000,50.400000,0.000000,0.000000,0.000000,0.000000,0.343400,12363.928700,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58626,PM,WESTBOUND,21.000000,4.000000,50.400000,0.000000,0.000000,0.000000,0.000000,0.402200,9653.210700,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58627,AM,WESTBOUND,19.000000,3.000000,50.355900,0.000000,0.000000,0.000000,0.000000,0.312100,5617.190500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58627,MD,WESTBOUND,19.000000,6.000000,50.355900,0.000000,0.000000,0.000000,0.000000,0.379000,13644.773300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58627,PM,WESTBOUND,19.000000,4.000000,50.355900,0.000000,0.000000,0.000000,0.000000,0.445100,10682.640200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58628,AM,WESTBOUND,17.000000,3.000000,50.526000,0.000000,0.000000,0.000000,0.000000,0.424100,7633.085500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58628,MD,WESTBOUND,17.000000,6.000000,50.526000,0.000000,0.000000,0.000000,0.000000,0.349700,12589.251500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58628,PM,WESTBOUND,17.000000,4.000000,50.526000,0.000000,0.000000,0.000000,0.000000,0.472600,11341.574000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58629,AM,WESTBOUND,15.000000,3.000000,50.670550,0.000000,0.000000,0.000000,0.000000,0.289200,6593.355800,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58629,MD,WESTBOUND,15.000000,6.000000,50.670550,0.000000,0.000000,0.000000,0.000000,0.257100,11725.976100,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58629,PM,WESTBOUND,15.000000,4.000000,50.670550,0.000000,0.000000,0.000000,0.000000,0.382000,11612.393100,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58630,AM,WESTBOUND,13.000000,3.000000,51.002000,0.000000,0.000000,0.000000,0.000000,0.142900,1715.360600,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58630,MD,WESTBOUND,13.000000,6.000000,51.002000,0.000000,0.000000,0.000000,0.000000,0.326300,7831.975900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58630,PM,WESTBOUND,13.000000,4.000000,51.002000,0.000000,0.000000,0.000000,0.000000,0.366500,5863.643300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58631,AM,WESTBOUND,11.000000,3.000000,50.022000,0.000000,0.000000,0.000000,0.000000,0.434479,2541.017050,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58631,MD,WESTBOUND,11.000000,6.000000,50.022000,0.000000,0.000000,6.000000,0.000000,1.011009,10283.071212,3.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
I66_WB,110N58631,PM,WESTBOUND,11.000000,4.000000,50.022000,0.000000,0.000000,4.000000,0.000000,1.034074,4441.136156,3.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
I66_WB,110N58632,AM,WESTBOUND,9.000000,3.000000,50.484350,0.000000,0.000000,0.000000,0.000000,0.278500,3341.692500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58632,MD,WESTBOUND,9.000000,6.000000,50.484350,0.000000,0.000000,0.000000,0.000000,0.537900,12909.809300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58632,PM,WESTBOUND,9.000000,4.000000,50.484350,0.000000,0.000000,0.000000,0.000000,0.238900,3822.518400,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58633,AM,WESTBOUND,7.000000,3.000000,50.155000,0.000000,0.000000,0.000000,0.000000,0.222500,2669.904000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58633,MD,WESTBOUND,7.000000,6.000000,50.155000,0.000000,0.000000,0.000000,0.000000,0.462600,11101.272900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58633,PM,WESTBOUND,7.000000,4.000000,50.155000,0.000000,0.000000,0.000000,0.000000,0.145100,2321.301100,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58634,AM,WESTBOUND,5.000000,3.000000,49.854000,0.000000,0.000000,0.000000,0.000000,0.234800,2817.729000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58634,MD,WESTBOUND,5.000000,6.000000,49.854000,0.000000,0.000000,0.000000,0.000000,0.522600,12543.295300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58634,PM,WESTBOUND,5.000000,4.000000,49.854000,0.000000,0.000000,0.000000,0.000000,0.150600,2409.768500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58635,AM,WESTBOUND,3.000000,3.000000,48.202000,0.000000,0.000000,0.000000,0.000000,0.179800,2158.100800,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110N58635,MD,WESTBOUND,3.000000,6.000000,48.202000,0.000000,0.000000,3.250000,0.000000,0.431800,10363.626200,1.000000,-3.250000,3.250000,,,,,,,,-3.250000,,False
I66_WB,110N58635,PM,WESTBOUND,3.000000,4.000000,48.202000,0.000000,0.000000,3.000000,2.240915,0.504400,2163.496400,1.000000,-3.000000,3.000000,,,,,,,,-0.759085,,False
I66_WB,110N58636,AM,WESTBOUND,1.000000,3.000000,48.013000,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110N58636,MD,WESTBOUND,1.000000,6.000000,48.013000,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110N58636,PM,WESTBOUND,1.000000,4.000000,48.013000,0.000000,0.000000,0.000000,0.000000,0.222000,3551.292400,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04162,AM,WESTBOUND,3.001000,3.000000,35.924000,0.000000,0.000000,0.000000,0.000000,0.030500,347.736600,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04162,MD,WESTBOUND,3.001000,6.000000,35.924000,0.000000,0.000000,0.000000,0.000000,0.333800,7611.166600,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04162,PM,WESTBOUND,3.001000,4.000000,35.924000,0.000000,0.000000,0.000000,0.000000,0.362300,5506.528300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04163,AM,WESTBOUND,5.000000,3.000000,37.174900,0.000000,0.000000,0.000000,0.000000,0.020600,352.301000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04163,MD,WESTBOUND,5.000000,6.000000,37.174900,0.000000,0.000000,0.000000,0.000000,0.222600,7613.075800,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04163,PM,WESTBOUND,5.000000,4.000000,37.174900,0.000000,0.000000,0.000000,0.000000,0.241700,5510.534300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04164,AM,WESTBOUND,7.000000,3.000000,38.993150,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04164,MD,WESTBOUND,7.000000,6.000000,38.993150,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04164,PM,WESTBOUND,7.000000,4.000000,38.993150,0.000000,0.000000,0.000000,0.000000,0.152900,2445.746500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04165,AM,WESTBOUND,9.000000,3.000000,40.852000,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04165,MD,WESTBOUND,9.000000,6.000000,40.852000,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04165,PM,WESTBOUND,9.000000,4.000000,40.852000,0.000000,0.000000,0.000000,0.000000,0.152900,2445.746500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04166,AM,WESTBOUND,11.000000,3.000000,44.373000,1.250000,1.750000,,,,,,,,1.000000,1.750000,0.470074,2820.443202,3.000000,6000.000000,0.000000,,,False
I66_WB,110P04166,MD,WESTBOUND,11.000000,6.000000,44.373000,0.500000,2.750000,,,,,,,,,,,,,,,,,False
I66_WB,110P04166,PM,WESTBOUND,11.000000,4.000000,44.373000,0.250000,1.500000,2.000000,0.000000,0.126900,3045.280700,1.000000,-0.500000,0.500000,,,,,,,,-2.000000,,False
I66_WB,110P04167,AM,WESTBOUND,13.000000,3.000000,45.749900,1.250000,1.250000,,,,,,,,1.000000,2.250000,0.607983,3647.895355,3.000000,6000.000000,1.000000,,,False
I66_WB,110P04167,MD,WESTBOUND,13.000000,6.000000,45.749900,0.250000,0.500000,,,,,,,,,,,,,,,,,False
I66_WB,110P04167,PM,WESTBOUND,13.000000,4.000000,45.749900,0.000000,0.000000,0.000000,0.000000,0.165100,2641.604400,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04168,AM,WESTBOUND,15.000000,3.000000,45.651900,1.500000,1.750000,,,,,,,,1.000000,2.500000,0.645276,3871.655637,3.000000,6000.000000,0.750000,,,False
I66_WB,110P04168,MD,WESTBOUND,15.000000,6.000000,45.651900,1.000000,0.750000,,,,,,,,,,,,,,,,,False
I66_WB,110P04168,PM,WESTBOUND,15.000000,4.000000,45.651900,0.000000,0.000000,0.000000,0.000000,0.242200,5812.335800,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04169,AM,WESTBOUND,17.000000,3.000000,45.309600,1.750000,1.750000,,,,,,,,1.000000,3.250000,0.951293,5707.756511,3.000000,6000.000000,1.500000,,,False
I66_WB,110P04169,MD,WESTBOUND,17.000000,6.000000,45.309600,2.250000,1.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04169,PM,WESTBOUND,17.000000,4.000000,45.309600,0.000000,0.000000,2.250000,0.000000,0.242200,5812.335800,1.000000,-2.250000,2.250000,,,,,,,,-2.250000,,False
I66_WB,110P04170,AM,WESTBOUND,19.000000,3.000000,45.530450,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04170,MD,WESTBOUND,19.000000,6.000000,45.530450,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04170,PM,WESTBOUND,19.000000,4.000000,45.530450,0.000000,0.000000,0.000000,0.000000,0.208800,5011.247800,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04171,AM,WESTBOUND,21.000000,3.000000,45.380300,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04171,MD,WESTBOUND,21.000000,6.000000,45.380300,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04171,PM,WESTBOUND,21.000000,4.000000,45.380300,0.000000,0.000000,0.000000,0.000000,0.292800,9368.098500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04172,AM,WESTBOUND,23.000000,3.000000,45.017000,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04172,MD,WESTBOUND,23.000000,6.000000,45.017000,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04172,PM,WESTBOUND,23.000000,4.000000,45.017000,0.000000,0.000000,0.000000,0.000000,0.292800,9368.098500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04173,AM,WESTBOUND,25.000000,3.000000,46.593400,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04173,MD,WESTBOUND,25.000000,6.000000,46.593400,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04173,PM,WESTBOUND,25.000000,4.000000,46.593400,0.000000,0.000000,0.000000,0.000000,0.704456,9368.098500,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04174,AM,WESTBOUND,27.000000,3.000000,45.111150,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04174,MD,WESTBOUND,27.000000,6.000000,45.111150,0.000000,0.000000,,,,,,,,,,,,,,,,,False
I66_WB,110P04174,PM,WESTBOUND,27.000000,4.000000,45.111150,0.000000,0.000000,0.000000,0.000000,0.318350,2920.706637,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04175,AM,WESTBOUND,29.000000,3.000000,46.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04175,MD,WESTBOUND,29.000000,6.000000,46.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04175,PM,WESTBOUND,29.000000,4.000000,46.690000,0.000000,0.000000,0.000000,0.000000,0.093400,1494.510500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04176,AM,WESTBOUND,31.000000,3.000000,46.974200,0.000000,0.000000,0.000000,0.000000,0.179800,2158.100800,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
I66_WB,110P04176,MD,WESTBOUND,31.000000,6.000000,46.974200,1.750000,3.000000,0.000000,0.000000,0.431800,10363.626200,1.000000,3.000000,3.000000,,,,,,,,0.000000,,False
I66_WB,110P04176,PM,WESTBOUND,31.000000,4.000000,46.974200,4.000000,4.000000,0.000000,0.000000,0.135200,2163.496400,1.000000,4.000000,4.000000,1.000000,6.250000,1.353923,10831.385912,4.000000,8000.000000,2.250000,0.000000,1.218723,False
I66_WB,110P04177,AM,WESTBOUND,33.001000,3.000000,46.599000,0.000000,0.000000,0.000000,0.000000,0.234800,2817.729000,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
