corridor,tmc_code,selection_position,period,road_order,gmns_link_count,gmns_link_ids,taplite_period_volume,taplite_period_doc,taplite_period_p_hours,cube_period_volume,cube_period_doc,cube_period_p_hours,model_speed_min_mph,model_speed_max_mph,model_speed_unique_value_count,cube_speed_min_mph,cube_speed_max_mph,cube_speed_unique_value_count
VA703_NB,110P50147,all_1_of_3,MD,1.000000,1.000000,34042,1556.861200,0.370700,0.000000,1772.620730,0.422053,2.524895,16.621667,17.633000,24,16.735499,33.877978,24
VA703_NB,110P50147,all_1_of_3,PM,1.000000,1.000000,34042,1330.451900,0.475200,0.000000,1516.224370,0.541509,2.168044,16.536000,16.620667,16,16.790762,31.317376,16
VA703_NB,110+50148,all_2_of_3,AM,2.000000,6.000000,30060;34034;31462;33547;30055;33652,1421.906801,1.424441,4.390634,1507.818347,1.500841,4.630372,24.588173,28.708936,12,24.557522,28.512647,12
VA703_NB,110+50148,all_2_of_3,MD,2.000000,6.000000,30060;34034;31462;33547;30055;33652,4202.721120,0.693755,0.000000,2435.004437,0.401106,2.399802,23.836333,24.147667,24,23.918265,35.758464,24
VA703_NB,110+50148,all_2_of_3,PM,2.000000,6.000000,30060;34034;31462;33547;30055;33652,4776.928686,1.187161,0.000000,2092.961258,0.514615,2.060303,24.148333,24.317667,16,24.322158,33.818789,16
VA703_NB,110+50149,all_3_of_3,AM,3.000000,1.000000,30152,1682.701400,0.667700,0.000000,1670.855590,0.663038,2.023004,21.764333,25.223000,12,22.083392,30.943548,12
VA703_NB,110+50149,all_3_of_3,MD,3.000000,1.000000,30152,2800.955300,3.334500,20.991969,2406.304690,2.864648,17.977375,22.239333,29.340333,24,22.887684,24.451515,24
VA703_NB,110+50149,all_3_of_3,PM,3.000000,1.000000,30152,4366.412300,1.299500,0.000000,2158.852540,0.642516,2.576235,24.453000,24.482667,16,24.623533,31.531980,16
VA703_SB,110-50148,all_1_of_3,AM,1.000000,1.000000,30281,1243.999600,0.493700,0.000000,977.108460,0.387741,1.173794,22.995000,24.509333,12,23.347343,35.509668,12
VA703_SB,110-50148,all_1_of_3,MD,1.000000,1.000000,30281,2767.094600,0.549000,0.000000,1692.466430,0.335807,2.015524,22.990000,23.754333,24,23.074665,37.409916,24
VA703_SB,110-50148,all_1_of_3,PM,1.000000,1.000000,30281,2818.416300,3.355300,14.015561,2432.753170,2.896135,12.053696,23.470000,23.749000,16,23.511474,24.372047,16
VA703_SB,110-50147,all_2_of_3,AM,2.000000,6.000000,30155;33651;30054;33548;31463;34033,1201.146308,0.395986,0.000000,831.488237,0.270880,0.807605,22.872667,23.821333,12,23.234318,38.380310,12
VA703_SB,110-50147,all_2_of_3,MD,2.000000,6.000000,30155;33651;30054;33548;31463;34033,3067.908521,0.505201,0.000000,1786.734619,0.292442,1.734664,22.318000,22.868667,24,22.410230,37.956012,24
VA703_SB,110-50147,all_2_of_3,PM,2.000000,6.000000,30155;33651;30054;33548;31463;34033,2076.414132,2.043274,8.444320,2120.849645,2.094514,8.661552,22.360590,26.244481,16,22.359435,26.117933,16
VA703_SB,110N50147,all_3_of_3,AM,3.000000,1.000000,30062,619.276800,0.884700,2.697764,733.779660,1.048257,3.207333,17.528667,30.120000,12,17.523958,29.617703,12
VA703_SB,110N50147,all_3_of_3,MD,3.000000,1.000000,30062,1433.016700,0.341200,0.000000,1685.047000,0.401202,2.396893,16.172333,17.412667,24,16.287638,34.409079,24
VA703_SB,110N50147,all_3_of_3,PM,3.000000,1.000000,30062,2695.669700,0.962700,0.000000,2298.679440,0.820957,3.318476,16.050667,16.170667,16,16.254903,29.982812,16
VA704_NB,110+11470,all_1_of_5,AM,1.000000,5.000000,36150;36388;36899;36390;37632,631.127753,0.233772,0.000000,569.990304,0.211108,0.632475,40.856667,44.568333,12,38.731919,48.420210,12
VA704_NB,110+11470,all_1_of_5,MD,1.000000,5.000000,36150;36388;36899;36390;37632,2490.770722,0.461279,0.000000,1351.553549,0.250288,1.501969,40.844667,43.600000,24,37.087859,47.712611,24
VA704_NB,110+11470,all_1_of_5,PM,1.000000,5.000000,36150;36388;36899;36390;37632,3282.910816,0.911920,0.000000,2700.026362,0.750007,3.078794,43.255333,43.602000,16,33.655121,43.650452,16
VA704_NB,110+11471,all_2_of_5,AM,2.000000,2.000000,36039;36385,521.992622,0.193325,0.000000,463.337757,0.171607,0.511468,36.772000,41.324667,12,36.977007,47.265844,12
VA704_NB,110+11471,all_2_of_5,MD,2.000000,2.000000,36039;36385,2129.549388,0.394381,0.000000,1031.306013,0.190983,1.141054,36.754667,37.632333,24,36.747910,46.905352,24
VA704_NB,110+11471,all_2_of_5,PM,2.000000,2.000000,36039;36385,2639.808102,0.733304,0.000000,2047.881105,0.568856,2.321637,37.637667,39.737333,16,33.671784,41.122243,16
VA704_NB,110P11435,all_3_of_5,AM,4.000000,1.000000,36155,407.500100,0.150900,0.000000,368.396360,0.136443,0.406375,34.360667,37.582333,12,34.533011,43.218038,12
VA704_NB,110P11435,all_3_of_5,MD,4.000000,1.000000,36155,1752.182700,0.324500,0.000000,1046.134160,0.193729,1.158926,34.348667,35.341667,24,33.172142,42.595133,24
VA704_NB,110P11435,all_3_of_5,PM,4.000000,1.000000,36155,2234.263500,0.620600,0.000000,888.876830,0.246910,0.992756,35.345333,36.611667,16,32.691860,41.732261,16
VA704_NB,110+11436,all_4_of_5,AM,5.000000,4.000000,37417;36831;36827;37448,503.034608,0.186317,0.000000,324.739673,0.120274,0.355844,36.044333,37.649333,12,36.237293,46.817997,12
VA704_NB,110+11436,all_4_of_5,MD,5.000000,4.000000,37417;36831;36827;37448,788.902735,0.146108,0.000000,627.664708,0.116234,0.689554,37.657000,38.973667,24,37.701437,47.316044,24
VA704_NB,110+11436,all_4_of_5,PM,5.000000,4.000000,37417;36831;36827;37448,1622.722943,0.450790,0.000000,1018.100347,0.282806,1.141351,38.976333,39.529667,16,35.113200,44.394956,16
VA704_NB,110+11437,all_5_of_5,AM,6.000000,2.000000,36479;5260,55.674469,0.000810,0.000000,60.934659,0.000921,0.001127,33.607000,37.220000,12,33.684893,39.740991,12
VA704_NB,110+11437,all_5_of_5,MD,6.000000,2.000000,36479;5260,148.368830,0.001120,0.000000,151.222957,0.001143,0.002628,36.994000,37.234000,24,36.646736,39.960346,24
VA704_NB,110+11437,all_5_of_5,PM,6.000000,2.000000,36479;5260,139.637224,0.001551,0.000000,138.177660,0.001567,0.003261,36.996667,38.283000,16,36.640869,39.917167,16
VA704_SB,110-11436,all_1_of_5,AM,1.000000,2.000000,35973;5261,93.648900,0.001407,0.000000,90.606976,0.001370,0.001853,34.685667,37.869333,12,34.749977,39.779086,12
VA704_SB,110-11436,all_1_of_5,MD,1.000000,2.000000,35973;5261,163.304376,0.001241,0.000000,162.682654,0.001230,0.002910,36.393667,37.880667,24,36.406637,39.966162,24
VA704_SB,110-11436,all_1_of_5,PM,1.000000,2.000000,35973;5261,106.961811,0.001220,0.000000,112.055599,0.001270,0.002526,36.394333,37.212667,16,36.422166,39.906433,16
VA704_SB,110-11435,all_2_of_5,AM,2.000000,2.000000,36481;37449,346.098504,0.128196,0.000000,662.794098,0.245479,0.737298,39.250667,40.158667,12,36.817327,45.756938,12
VA704_SB,110-11435,all_2_of_5,MD,2.000000,2.000000,36481;37449,539.676291,0.099893,0.000000,315.359387,0.058400,0.342778,39.248000,39.977667,24,39.289335,49.210107,24
VA704_SB,110-11435,all_2_of_5,PM,2.000000,2.000000,36481;37449,734.006884,0.203922,0.000000,386.774268,0.107437,0.427424,39.978000,39.978000,1,40.065196,48.242950,16
VA704_SB,110N11435,all_3_of_5,AM,3.000000,1.000000,36825,408.873200,0.151400,0.000000,846.525270,0.313528,0.942787,35.277333,40.073667,12,32.890787,41.633810,12
VA704_SB,110N11435,all_3_of_5,MD,3.000000,1.000000,36825,668.797400,0.123900,0.000000,642.880070,0.119052,0.707619,35.259333,36.174000,24,34.687502,44.069947,24
VA704_SB,110N11435,all_3_of_5,PM,3.000000,1.000000,36825,825.003800,0.229200,0.000000,504.117310,0.140033,0.559375,35.454667,36.173333,16,35.111150,43.482292,16
VA704_SB,110-11470,all_4_of_5,AM,5.000000,2.000000,36153;36384,1723.328865,0.638291,0.000000,1716.828745,0.635862,1.954606,39.666667,41.897000,12,33.239576,42.275558,12
VA704_SB,110-11470,all_4_of_5,MD,5.000000,2.000000,36153;36384,2690.503475,0.498222,0.000000,1122.185208,0.207812,1.243317,39.324000,39.657667,24,36.541378,46.952139,24
VA704_SB,110-11470,all_4_of_5,PM,5.000000,2.000000,36153;36384,1522.246931,0.422850,0.000000,684.035731,0.190010,0.762513,39.325667,40.171333,16,37.236833,47.004434,16
VA704_SB,110-11469,all_5_of_5,AM,6.000000,5.000000,36041;37633;36389;36898;36387,2312.894137,0.856629,0.000000,2219.187826,0.821921,2.552098,39.670667,45.174333,12,32.654022,45.182714,12
VA704_SB,110-11469,all_5_of_5,MD,6.000000,5.000000,36041;37633;36389;36898;36387,3244.889026,0.600911,0.000000,1545.897605,0.286277,1.721880,39.650333,41.018333,24,36.776678,46.518268,24
VA704_SB,110-11469,all_5_of_5,PM,6.000000,5.000000,36041;37633;36389;36898;36387,1792.713110,0.498002,0.000000,898.631934,0.249620,1.006553,41.023667,42.884000,16,37.159657,47.451270,16
VA705_EB,110+58162,only,AM,2.500000,4.000000,36135;5551;37273;37289,478.931698,0.185106,0.000000,515.734594,0.200488,0.545476,36.562333,40.076667,12,32.332375,40.087757,12
VA705_EB,110+58162,only,MD,2.500000,4.000000,36135;5551;37273;37289,825.617695,0.156950,0.000000,756.753235,0.142486,0.852407,36.550333,38.709000,24,31.438896,38.874284,24
VA705_EB,110+58162,only,PM,2.500000,4.000000,36135;5551;37273;37289,524.482408,0.147334,0.000000,524.149655,0.150073,0.595582,37.948667,38.709333,16,31.846311,38.865449,16
VA705_NB,110+51832,all_1_of_2,AM,2.000000,1.000000,30087,573.070400,0.955100,2.923961,865.466060,1.442443,4.463711,22.355667,26.429000,12,22.159628,25.157406,12
VA705_NB,110+51832,all_1_of_2,MD,2.000000,1.000000,30087,2131.999400,0.592200,0.000000,1314.778810,0.365216,2.175371,21.617667,22.641333,24,21.684833,32.252957,24
VA705_NB,110+51832,all_1_of_2,PM,2.000000,1.000000,30087,1748.691700,0.728600,0.000000,1187.565920,0.494819,1.961500,22.645333,24.100667,16,22.783053,30.134779,16
VA705_NB,110+51833,all_2_of_2,AM,3.000000,6.000000,30287;33521;30074;33536;33538;30070,849.328508,0.834351,2.545876,1091.495601,1.096729,3.371624,21.436128,26.756293,12,21.387403,26.026956,12
VA705_NB,110+51833,all_2_of_2,MD,3.000000,6.000000,30287;33521;30074;33536;33538;30070,2547.824929,0.428513,0.000000,1659.227619,0.277155,1.637442,21.052667,21.848000,24,21.122330,33.766422,24
VA705_NB,110+51833,all_2_of_2,PM,3.000000,6.000000,30287;33521;30074;33536;33538;30070,2057.566113,0.519217,0.000000,1541.895456,0.388106,1.527657,21.850333,22.507333,16,21.997021,31.724745,16
VA705_SB,110-51832,all_1_of_2,AM,4.000000,4.000000,30068;30071;33539;33535,1056.760460,0.293533,0.000000,893.404692,0.248168,0.733464,22.189667,23.509000,12,22.466378,34.732765,12
VA705_SB,110-51832,all_1_of_2,MD,4.000000,4.000000,30068;30071;33539;33535,2894.902072,0.402043,0.000000,2081.811239,0.289140,1.709524,21.015333,22.183333,24,21.088800,33.743588,24
VA705_SB,110-51832,all_1_of_2,PM,4.000000,4.000000,30068;30071;33539;33535,2516.137563,2.096757,8.711043,2444.619420,2.037183,8.455669,21.027288,22.598539,16,21.028760,22.749741,16
VA705_SB,110-51831,all_2_of_2,AM,5.000000,3.000000,30073;33522;30286,898.951337,0.499437,0.000000,747.965198,0.415536,1.244724,21.890333,25.513667,12,22.155533,31.574965,12
VA705_SB,110-51831,all_2_of_2,MD,5.000000,3.000000,30073;33522;30286,2271.967767,0.631123,0.000000,1513.487922,0.420413,2.515454,21.272000,21.875333,24,21.344363,30.903421,24
VA705_SB,110-51831,all_2_of_2,PM,5.000000,3.000000,30073;33522;30286,1823.141723,3.038557,12.777006,1802.731943,3.004553,12.629413,20.474972,22.174911,16,20.544859,22.175183,16
VA705_WB,110-58161,only,AM,17.500000,4.000000,38041;37288;37270;5550,256.758161,0.096995,0.000000,277.574455,0.105617,0.264004,37.430333,39.008667,12,34.073366,39.181018,12
VA705_WB,110-58161,only,MD,17.500000,4.000000,38041;37288;37270;5550,744.366553,0.139418,0.000000,694.712648,0.129767,0.775348,36.925000,37.423667,24,31.555230,38.427767,24
VA705_WB,110-58161,only,PM,17.500000,4.000000,38041;37288;37270;5550,710.291970,0.204561,0.000000,713.745635,0.203591,0.812279,36.927333,38.294000,16,31.386110,38.426487,16
VA716_NB,110+10962,all_1_of_4,AM,2.000000,1.000000,28918,3353.606400,0.931600,0.000000,2580.866700,0.716907,2.178309,11.869000,13.052333,12,12.237802,27.051517,12
VA716_NB,110+10962,all_1_of_4,MD,2.000000,1.000000,28918,5825.808100,0.809100,0.000000,4644.130370,0.645018,3.912576,11.965667,13.055667,24,12.071789,26.283421,24
VA716_NB,110+10962,all_1_of_4,PM,2.000000,1.000000,28918,4650.982500,3.875800,16.425762,3254.935060,2.712446,11.362951,12.106333,18.853000,16,12.152357,21.108369,16
VA716_NB,110+10963,all_2_of_4,AM,4.000000,2.000000,28930;34149,2635.842792,0.732192,0.000000,2315.834641,0.643287,1.949260,15.875667,16.802333,12,16.198932,27.375158,12
VA716_NB,110+10963,all_2_of_4,MD,4.000000,2.000000,28930;34149,4599.246354,0.638815,0.000000,3753.555778,0.521327,3.140874,16.807000,17.400000,24,16.892178,27.717794,24
VA716_NB,110+10963,all_2_of_4,PM,4.000000,2.000000,28930;34149,3656.695508,0.761792,0.000000,3250.968225,0.677285,2.712345,16.949667,17.399667,16,17.136768,26.974573,16
VA716_NB,110P10963,all_3_of_4,AM,5.000000,1.000000,28924,2886.170400,1.603400,0.000000,2150.341310,1.194634,3.678673,15.757333,16.651000,12,15.956294,25.709928,12
VA716_NB,110P10963,all_3_of_4,MD,5.000000,1.000000,28924,3213.495800,0.892600,0.000000,3568.770510,0.991325,6.096520,16.655333,17.265000,24,16.704401,24.750120,24
VA716_NB,110P10963,all_3_of_4,PM,5.000000,1.000000,28924,3931.418800,1.638100,0.000000,2818.536130,1.174390,4.787845,16.806000,17.264667,16,16.920764,25.200898,16
VA716_NB,110+10982,all_4_of_4,AM,8.000000,2.000000,28722;34159,3315.368880,0.920928,0.000000,2615.058004,0.726405,2.207933,23.010667,29.201333,12,23.186385,30.154268,12
VA716_NB,110+10982,all_4_of_4,MD,8.000000,2.000000,28722;34159,6075.204972,0.843792,0.000000,5322.020740,0.739170,4.503707,21.902333,22.985333,24,21.964710,26.746633,24
VA716_NB,110+10982,all_4_of_4,PM,8.000000,2.000000,28722;34159,4584.662004,3.820564,16.184044,3638.319016,3.031933,12.748474,19.022127,22.642813,16,20.501639,22.641294,16
VA716_SB,110-10981,all_1_of_4,AM,4.000000,2.000000,28919;34158,2478.507296,0.688436,0.000000,2253.397868,0.625944,1.895359,27.683000,30.475667,12,27.614322,31.536245,12
VA716_SB,110-10981,all_1_of_4,MD,4.000000,2.000000,28919;34158,5919.489444,0.822128,0.000000,5228.040253,0.726117,4.421765,24.503333,27.668667,24,24.554302,29.146299,24
VA716_SB,110-10981,all_1_of_4,PM,4.000000,2.000000,28919;34158,5535.276240,4.612712,19.659584,4082.205381,3.401838,14.356119,17.749264,24.091798,16,19.790910,24.327776,16
VA716_SB,110N10963,all_2_of_4,AM,7.000000,1.000000,28697,1461.981900,2.436600,7.644391,1566.123540,2.610206,8.203675,16.276000,22.969000,12,16.269217,22.643873,12
VA716_SB,110N10963,all_2_of_4,MD,7.000000,1.000000,28697,3102.605100,0.861800,0.000000,3667.305420,1.018696,6.270311,16.225667,17.927333,24,16.277635,24.633824,24
VA716_SB,110N10963,all_2_of_4,PM,7.000000,1.000000,28697,5344.982600,2.227100,0.000000,3442.547120,1.434395,5.885944,16.224667,16.627000,16,16.336306,24.394858,16
VA716_SB,110-10962,all_3_of_4,AM,8.000000,2.000000,28927;34150,2033.537738,0.564915,0.000000,1834.755813,0.509654,1.534828,16.308000,17.626333,12,16.635905,28.180067,12
VA716_SB,110-10962,all_3_of_4,MD,8.000000,2.000000,28927;34150,4839.108192,0.672100,0.000000,3912.517148,0.543405,3.278183,15.091667,17.629333,24,15.185584,27.543848,24
VA716_SB,110-10962,all_3_of_4,PM,8.000000,2.000000,28927;34150,4669.859085,3.891592,16.495426,3600.706883,3.000589,12.611396,15.129306,18.838015,16,15.147329,20.504755,16
VA716_SB,110-10961,all_4_of_4,AM,10.000000,1.000000,28928,2344.129400,0.651100,0.000000,1973.997070,0.548333,1.654457,15.534333,16.623000,12,15.872126,27.740528,12
VA716_SB,110-10961,all_4_of_4,MD,10.000000,1.000000,28928,5662.583400,0.786500,0.000000,4563.356930,0.633800,3.842367,13.952667,16.624667,24,14.049860,26.358184,24
VA716_SB,110-10961,all_4_of_4,PM,10.000000,1.000000,28928,5621.772300,1.171200,0.000000,3931.330320,0.819027,3.300236,13.953333,15.336667,16,14.138104,26.412062,16
VA738_NB,110+10990,all_1_of_2,AM,11.000000,8.000000,30194;33718;30189;30188;33848;30326;32190;33878,2198.846615,0.946820,0.000000,1662.452903,0.708813,2.151863,28.905667,33.125333,12,29.086245,34.450398,12
VA738_NB,110+10990,all_1_of_2,MD,11.000000,8.000000,30194;33718;30189;30188;33848;30326;32190;33878,5143.493978,1.109390,0.000000,3865.178340,0.827495,5.044158,28.325000,28.888667,24,28.374104,31.093904,24
VA738_NB,110+10990,all_1_of_2,PM,11.000000,8.000000,30194;33718;30189;30188;33848;30326;32190;33878,4664.065531,6.003224,25.270443,2823.724463,3.622200,15.100673,20.157035,30.176580,16,23.277819,30.176914,16
VA738_NB,110+10991,all_2_of_2,AM,12.000000,6.000000,30331;33908;32229;33911;30396;33942,1916.851011,0.709943,0.000000,1091.026540,0.404084,1.229912,36.470000,39.210000,12,36.293331,41.897238,12
VA738_NB,110+10991,all_2_of_2,MD,12.000000,6.000000,30331;33908;32229;33911;30396;33942,4300.884441,0.796480,0.000000,2612.489942,0.483794,2.940605,36.079333,36.458667,24,34.733124,39.748015,24
VA738_NB,110+10991,all_2_of_2,PM,12.000000,6.000000,30331;33908;32229;33911;30396;33942,3966.336714,1.101747,0.000000,2150.896605,0.597471,2.440868,36.083333,37.970000,16,33.624156,39.307257,16
VA738_SB,110-10990,all_1_of_2,AM,2.000000,6.000000,30392;33943;30395;33912;32228;33907,2053.367675,0.760487,0.000000,1567.868429,0.580692,1.778259,38.015000,42.598667,12,33.914922,42.822863,12
VA738_SB,110-10990,all_1_of_2,MD,2.000000,6.000000,30392;33943;30395;33912;32228;33907,3548.772411,0.657177,0.000000,2804.984873,0.519442,3.159204,36.603333,37.995333,24,34.393041,40.119035,24
VA738_SB,110-10990,all_1_of_2,PM,2.000000,6.000000,30392;33943;30395;33912;32228;33907,2330.152596,0.647264,0.000000,1765.963652,0.490545,1.998650,36.605333,38.118667,16,34.382767,40.265131,16
VA738_SB,110-10989,all_2_of_2,AM,3.000000,8.000000,30330;33879;32189;30327;33847;30187;30190;33719,3539.149138,3.503508,10.953309,1941.338879,1.877487,5.794916,24.973868,36.312107,12,27.741897,37.056862,12
VA738_SB,110-10989,all_2_of_2,MD,3.000000,8.000000,30330;33879;32189;30327;33847;30187;30190;33719,4313.769705,0.935065,0.000000,3854.621775,0.826638,5.039279,28.517000,29.058000,24,28.565134,31.179424,24
VA738_SB,110-10989,all_2_of_2,PM,3.000000,8.000000,30330;33879;32189;30327;33847;30187;30190;33719,3962.386523,1.284322,0.000000,2508.178810,0.805851,3.267890,28.522000,31.144667,16,28.628985,32.392958,16
VA784_EB,110-13177,corridor_start,AM,6.000000,1.000000,38283,2142.242100,0.510100,0.000000,2201.275390,0.524113,1.581756,34.666667,40.169333,12,31.803967,40.547305,12
VA784_EB,110-13177,corridor_start,MD,6.000000,1.000000,38283,5843.714400,0.695700,0.000000,4713.900880,0.561179,3.382984,34.545000,34.644667,24,31.091668,36.755692,24
VA784_EB,110-13177,corridor_start,PM,6.000000,1.000000,38283,3114.260200,0.556100,0.000000,3173.226320,0.566648,2.271062,32.919667,34.541667,16,31.260575,36.555805,16
VA784_EB,110-13176,behavior_diverse_2_of_5,AM,7.000000,5.000000,38861;40309;40395;39243;40391,2740.128842,0.618810,0.000000,3207.417071,0.723799,2.202440,32.931000,40.046000,12,30.578076,40.110541,12
VA784_EB,110-13176,behavior_diverse_2_of_5,MD,7.000000,5.000000,38861;40309;40395;39243;40391,6731.174255,0.761888,0.000000,6109.877878,0.690715,4.193932,32.904333,34.113667,24,30.358975,35.144956,24
VA784_EB,110-13176,behavior_diverse_2_of_5,PM,7.000000,5.000000,38861;40309;40395;39243;40391,2960.932735,2.003420,8.265909,3513.530764,2.388372,9.894328,26.408428,34.110979,16,25.460816,34.110771,16
VA784_EB,110N13175,behavior_diverse_3_of_5,AM,9.000000,1.000000,38974,1791.107300,0.284300,0.000000,1930.822270,0.306480,0.915169,40.072667,40.629000,12,33.392814,41.920841,12
VA784_EB,110N13175,behavior_diverse_3_of_5,MD,9.000000,1.000000,38974,5816.007800,0.461600,0.000000,6046.924800,0.479915,2.880971,40.071333,41.157333,24,31.581271,41.431270,24
VA784_EB,110N13175,behavior_diverse_3_of_5,PM,9.000000,1.000000,38974,4171.945600,0.496700,0.000000,4507.434080,0.536599,2.147939,39.571667,41.154667,16,31.471002,41.369395,16
VA784_EB,110-13174,behavior_diverse_4_of_5,AM,10.000000,1.000000,38970,2492.681100,0.593500,0.000000,2059.952640,0.490465,1.478263,29.553333,34.965667,12,29.775898,37.705337,12
VA784_EB,110-13174,behavior_diverse_4_of_5,MD,10.000000,1.000000,38970,6718.444700,0.799800,0.000000,5807.859380,0.691412,4.191496,27.389000,29.529667,24,27.454650,32.694585,24
VA784_EB,110-13174,behavior_diverse_4_of_5,PM,10.000000,1.000000,38970,5639.477700,4.028200,16.889385,4917.800290,3.512714,14.681769,22.221667,27.860667,16,23.109136,27.865706,16
VA784_EB,110-13173,corridor_end,AM,12.000000,1.000000,38425,2316.601800,0.551600,0.000000,1631.115600,0.388361,1.165123,35.059000,35.663667,12,32.619270,39.182567,12
